country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Uttar Pradesh,Noida,"Sector-116, Noida - UPPCB",11-09-2026 05:00:00,28.56923,77.393848,CO,45.0,70.0,56.0
India,Uttar Pradesh,Noida,"Sector - 62, Noida - IITM",11-09-2026 05:00:00,28.6245479,77.3577104,PM2.5,50.0,133.0,75.0
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",11-09-2026 05:00:00,28.6514781,77.1473105,NH3,6.0,8.0,7.0
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",11-09-2026 05:00:00,28.636429,77.201067,NO2,16.0,37.0,26.0
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",11-09-2026 05:00:00,28.636429,77.201067,SO2,1.0,10.0,5.0
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",11-09-2026 05:00:00,28.636429,77.201067,CO,45.0,79.0,66.0
India,Delhi,Delhi,"Pusa, Delhi - DPCC",11-09-2026 05:00:00,28.639652,77.146275,PM10,89.0,201.0,146.0
India,Delhi,Delhi,"Pusa, Delhi - DPCC",11-09-2026 05:00:00,28.639652,77.146275,NO2,15.0,53.0,36.0
India,Delhi,Delhi,"Pusa, Delhi - DPCC",11-09-2026 05:00:00,28.639652,77.146275,OZONE,9.0,11.0,10.0
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",11-09-2026 05:00:00,28.5504249,77.2159377,PM2.5,38.0,303.0,78.0
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",11-09-2026 05:00:00,28.5504249,77.2159377,NO2,29.0,37.0,33.0
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",11-09-2026 05:00:00,28.5504249,77.2159377,SO2,29.0,35.0,31.0
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",11-09-2026 05:00:00,28.656756,77.227234,PM2.5,24.0,129.0,61.0
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",11-09-2026 05:00:00,28.656756,77.227234,SO2,2.0,20.0,14.0
India,Delhi,Delhi,"Pusa, Delhi - IITM",11-09-2026 05:00:00,28.63611,77.173332,PM2.5,12.0,124.0,59.0
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",11-09-2026 05:00:00,28.695381,77.181665,CO,52.0,60.0,56.0
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",11-09-2026 05:00:00,28.695381,77.181665,OZONE,6.0,6.0,6.0
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",11-09-2026 05:00:00,28.647622,77.315809,PM2.5,23.0,208.0,66.0
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",11-09-2026 05:00:00,28.647622,77.315809,NO2,14.0,93.0,34.0
India,Delhi,Delhi,"ITO, Delhi - CPCB",11-09-2026 05:00:00,28.628624,77.24106,OZONE,24.0,31.0,29.0
India,Delhi,Delhi,"North Campus, DU, Delhi - IITM",11-09-2026 05:00:00,28.6573814,77.1585447,PM10,90.0,227.0,124.0
India,Delhi,Delhi,"North Campus, DU, Delhi - IITM",11-09-2026 05:00:00,28.6573814,77.1585447,SO2,,,
India,Delhi,Delhi,"North Campus, DU, Delhi - IITM",11-09-2026 05:00:00,28.6573814,77.1585447,OZONE,26.0,34.0,29.0
India,Delhi,Delhi,"Aya Nagar, Delhi - IITM",11-09-2026 05:00:00,28.4706914,77.1099364,SO2,,,
India,Delhi,Delhi,"Alipur, Delhi - DPCC",11-09-2026 05:00:00,28.815329,77.15301,PM10,,,
India,Delhi,Delhi,"Alipur, Delhi - DPCC",11-09-2026 05:00:00,28.815329,77.15301,CO,28.0,51.0,41.0
India,Delhi,Delhi,"Burari Crossing, Delhi - IITM",11-09-2026 05:00:00,28.7256504,77.2011573,NH3,,,
India,Delhi,Delhi,"IMD Lodhi Road, Delhi - IITM",11-09-2026 05:00:00,28.5918245,77.2273074,PM2.5,34.0,81.0,56.0
India,Delhi,Delhi,"IMD Lodhi Road, Delhi - IITM",11-09-2026 05:00:00,28.5918245,77.2273074,PM10,101.0,134.0,112.0
India,Delhi,Delhi,"IMD Lodhi Road, Delhi - IITM",11-09-2026 05:00:00,28.5918245,77.2273074,OZONE,2.0,7.0,5.0
India,Delhi,Delhi,"JNU, Delhi - DPCC",11-09-2026 05:00:00,28.540721,77.168544,SO2,3.0,5.0,4.0
India,Delhi,Delhi,"JNU, Delhi - DPCC",11-09-2026 05:00:00,28.540721,77.168544,OZONE,11.0,13.0,12.0
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC",11-09-2026 05:00:00,28.594169,77.1251,PM10,,,
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",11-09-2026 05:00:00,28.531346,77.190156,SO2,6.0,52.0,24.0
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",11-09-2026 05:00:00,28.56789,77.250515,PM10,111.0,199.0,143.0
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",11-09-2026 05:00:00,28.623763,77.287209,NH3,7.0,9.0,8.0
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",11-09-2026 05:00:00,28.58028,77.233829,PM10,94.0,179.0,115.0
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",11-09-2026 05:00:00,28.58028,77.233829,NO2,9.0,24.0,16.0
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",11-09-2026 05:00:00,28.58028,77.233829,OZONE,15.0,21.0,18.0
India,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC",11-09-2026 05:00:00,28.594004,76.909423,NO2,5.0,47.0,19.0
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",11-09-2026 05:00:00,28.570173,76.933762,PM10,58.0,115.0,85.0
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",11-09-2026 05:00:00,28.674045,77.131023,OZONE,6.0,12.0,9.0
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",11-09-2026 05:00:00,28.699793,77.165453,NO2,34.0,65.0,50.0
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",11-09-2026 05:00:00,28.699793,77.165453,SO2,24.0,33.0,27.0
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",11-09-2026 05:00:00,28.699793,77.165453,CO,50.0,73.0,60.0
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",11-09-2026 05:00:00,28.498571,77.26484,CO,40.0,72.0,54.0
India,Delhi,Delhi,"IIT Delhi, Delhi - IITM",11-09-2026 05:00:00,28.54246,77.191651,SO2,,,
India,Delhi,Delhi,"IIT Delhi, Delhi - IITM",11-09-2026 05:00:00,28.54246,77.191651,OZONE,15.0,16.0,15.0
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IITM",11-09-2026 05:00:00,28.5627763,77.1180053,PM10,11.0,155.0,104.0
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IITM",11-09-2026 05:00:00,28.5627763,77.1180053,NO2,36.0,101.0,65.0
India,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",11-09-2026 05:00:00,28.493624,77.201159,OZONE,4.0,5.0,5.0
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC",11-09-2026 05:00:00,28.615828,77.271992,CO,55.0,82.0,68.0
India,Delhi,Delhi,"Talkatora Garden, Delhi - DPCC",11-09-2026 05:00:00,28.62181,77.1944633,CO,74.0,81.0,77.0
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",11-09-2026 05:00:00,28.60909,77.0325413,NO2,10.0,60.0,35.0
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",11-09-2026 05:00:00,28.611281,77.237738,NH3,5.0,6.0,6.0
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",11-09-2026 05:00:00,28.710508,77.249485,NH3,11.0,14.0,12.0
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",11-09-2026 05:00:00,28.710508,77.249485,OZONE,8.0,27.0,14.0
India,Delhi,Delhi,"Bawana, Delhi - DPCC",11-09-2026 05:00:00,28.7762,77.051074,PM2.5,72.0,372.0,144.0
India,Delhi,Delhi,"Bawana, Delhi - DPCC",11-09-2026 05:00:00,28.7762,77.051074,OZONE,16.0,19.0,17.0
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",11-09-2026 05:00:00,28.530785,77.271255,NO2,17.0,47.0,33.0
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",11-09-2026 05:00:00,28.530785,77.271255,CO,72.0,85.0,78.0
India,Delhi,Delhi,"Rohini, Delhi - DPCC",11-09-2026 05:00:00,28.732528,77.11992,CO,48.0,66.0,54.0
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",11-09-2026 05:00:00,28.6811736,77.3025234,SO2,7.0,81.0,23.0
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",11-09-2026 05:00:00,28.6811736,77.3025234,OZONE,4.0,9.0,6.0
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB",11-09-2026 05:00:00,28.4501238,77.0263051,SO2,14.0,25.0,20.0
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB",11-09-2026 05:00:00,28.4501238,77.0263051,OZONE,1.0,7.0,4.0
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",11-09-2026 05:00:00,28.39072,77.30059,OZONE,14.0,14.0,14.0
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",11-09-2026 05:00:00,28.376058,77.315741,PM2.5,54.0,312.0,188.0
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",11-09-2026 05:00:00,28.376058,77.315741,SO2,3.0,11.0,8.0
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",11-09-2026 05:00:00,28.376058,77.315741,CO,54.0,73.0,62.0
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",11-09-2026 05:00:00,28.4417,77.3217,PM2.5,58.0,410.0,188.0
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",11-09-2026 05:00:00,28.4417,77.3217,NH3,6.0,7.0,7.0
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",11-09-2026 05:00:00,28.4417,77.3217,SO2,2.0,4.0,2.0
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IITM",11-09-2026 05:00:00,28.422681,77.148944,PM10,103.0,157.0,118.0
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",11-09-2026 05:00:00,28.4275,77.1465,NO2,32.0,67.0,47.0
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",11-09-2026 05:00:00,28.4275,77.1465,CO,17.0,34.0,26.0
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB",11-09-2026 05:00:00,28.4501238,77.0263051,PM10,55.0,277.0,124.0
India,Uttar Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",11-09-2026 05:00:00,28.557054,77.453663,PM10,166.0,410.0,222.0
India,Uttar Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",11-09-2026 05:00:00,28.557054,77.453663,OZONE,3.0,11.0,6.0
India,Uttar Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",11-09-2026 05:00:00,28.47272,77.482,PM2.5,44.0,115.0,72.0
India,Uttar Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",11-09-2026 05:00:00,28.47272,77.482,SO2,6.0,12.0,10.0
India,Uttar Pradesh,Ghaziabad,"Ved Vihar-Loni, Ghaziabad - UPPCB",11-09-2026 05:00:00,28.739153,77.273668,PM10,115.0,146.0,127.0
India,Uttar Pradesh,Ghaziabad,"Wave City, Ghaziabad - UPPCB",11-09-2026 05:00:00,28.646675,77.489049,PM10,,,
India,Uttar Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",11-09-2026 05:00:00,28.646233,77.358075,PM10,45.0,93.0,69.0
India,Uttar Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",11-09-2026 05:00:00,28.646233,77.358075,NH3,3.0,6.0,4.0
India,Uttar Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",11-09-2026 05:00:00,28.646233,77.358075,CO,18.0,27.0,23.0
India,Uttar Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",11-09-2026 05:00:00,28.685382,77.453839,PM2.5,17.0,85.0,49.0
India,Uttar Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",11-09-2026 05:00:00,28.685382,77.453839,PM10,109.0,193.0,140.0
India,Uttar Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",11-09-2026 05:00:00,28.685382,77.453839,CO,28.0,78.0,43.0
India,Uttar Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",11-09-2026 05:00:00,28.757294,77.278792,PM2.5,35.0,244.0,71.0
India,Uttar Pradesh,Ghaziabad,"Govindpuram, Ghaziabad - UPPCB",11-09-2026 05:00:00,28.694528,77.494705,NH3,,,
India,Uttar Pradesh,Noida,"Sector-1, Noida - UPPCB",11-09-2026 05:00:00,28.5898,77.3101,NH3,,,
India,Uttar Pradesh,Noida,"Sector-116, Noida - UPPCB",11-09-2026 05:00:00,28.56923,77.393848,SO2,12.0,16.0,14.0
India,Uttar Pradesh,Noida,"Sector - 62, Noida - IITM",11-09-2026 05:00:00,28.6245479,77.3577104,SO2,,,
India,Delhi,Delhi,"North Campus, DU, Delhi - IITM",11-09-2026 05:00:00,28.6573814,77.1585447,NO2,59.0,321.0,137.0
India,Delhi,Delhi,"North Campus, DU, Delhi - IITM",11-09-2026 05:00:00,28.6573814,77.1585447,CO,79.0,104.0,94.0
India,Delhi,Delhi,"Alipur, Delhi - DPCC",11-09-2026 05:00:00,28.815329,77.15301,NO2,,,
India,Delhi,Delhi,"Alipur, Delhi - DPCC",11-09-2026 05:00:00,28.815329,77.15301,SO2,,,
India,Delhi,Delhi,"Alipur, Delhi - DPCC",11-09-2026 05:00:00,28.815329,77.15301,OZONE,7.0,10.0,8.0
India,Delhi,Delhi,"Burari Crossing, Delhi - IITM",11-09-2026 05:00:00,28.7256504,77.2011573,PM2.5,22.0,123.0,64.0
India,Delhi,Delhi,"Burari Crossing, Delhi - IITM",11-09-2026 05:00:00,28.7256504,77.2011573,SO2,,,
India,Delhi,Delhi,"Burari Crossing, Delhi - IITM",11-09-2026 05:00:00,28.7256504,77.2011573,OZONE,14.0,35.0,20.0
India,Delhi,Delhi,"IMD Lodhi Road, Delhi - IITM",11-09-2026 05:00:00,28.5918245,77.2273074,NO2,4.0,34.0,17.0
India,Delhi,Delhi,"JNU, Delhi - DPCC",11-09-2026 05:00:00,28.540721,77.168544,NO2,6.0,55.0,30.0
India,Delhi,Delhi,"JNU, Delhi - DPCC",11-09-2026 05:00:00,28.540721,77.168544,NH3,0.0,9.0,3.0
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",11-09-2026 05:00:00,28.498571,77.26484,NO2,8.0,59.0,31.0
India,Delhi,Delhi,"IIT Delhi, Delhi - IITM",11-09-2026 05:00:00,28.54246,77.191651,PM2.5,31.0,76.0,54.0
India,Delhi,Delhi,"IIT Delhi, Delhi - IITM",11-09-2026 05:00:00,28.54246,77.191651,NH3,,,
India,Delhi,Delhi,"IIT Delhi, Delhi - IITM",11-09-2026 05:00:00,28.54246,77.191651,CO,52.0,55.0,53.0
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IITM",11-09-2026 05:00:00,28.5627763,77.1180053,PM2.5,1.0,142.0,52.0
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IITM",11-09-2026 05:00:00,28.5627763,77.1180053,SO2,,,
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IITM",11-09-2026 05:00:00,28.5627763,77.1180053,CO,56.0,79.0,68.0
India,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",11-09-2026 05:00:00,28.493624,77.201159,PM10,76.0,154.0,108.0
India,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",11-09-2026 05:00:00,28.493624,77.201159,SO2,6.0,8.0,7.0
India,Delhi,Delhi,"Talkatora Garden, Delhi - DPCC",11-09-2026 05:00:00,28.62181,77.1944633,SO2,0.0,3.0,1.0
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",11-09-2026 05:00:00,28.60909,77.0325413,PM2.5,30.0,81.0,49.0
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",11-09-2026 05:00:00,28.60909,77.0325413,PM10,82.0,116.0,100.0
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",11-09-2026 05:00:00,28.60909,77.0325413,NH3,4.0,15.0,8.0
India,Delhi,Delhi,"ITO, Delhi - CPCB",11-09-2026 05:00:00,28.628624,77.24106,SO2,0.0,52.0,26.0
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",11-09-2026 05:00:00,28.563262,77.186937,PM2.5,23.0,163.0,61.0
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",11-09-2026 05:00:00,28.5504249,77.2159377,NH3,8.0,14.0,9.0
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",11-09-2026 05:00:00,28.656756,77.227234,PM10,96.0,180.0,129.0
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",11-09-2026 05:00:00,28.656756,77.227234,NO2,22.0,88.0,32.0
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",11-09-2026 05:00:00,28.656756,77.227234,NH3,6.0,12.0,8.0
India,Delhi,Delhi,"Pusa, Delhi - IITM",11-09-2026 05:00:00,28.63611,77.173332,PM10,59.0,136.0,116.0
India,Delhi,Delhi,"Pusa, Delhi - IITM",11-09-2026 05:00:00,28.63611,77.173332,NO2,17.0,131.0,64.0
India,Delhi,Delhi,"Pusa, Delhi - IITM",11-09-2026 05:00:00,28.63611,77.173332,OZONE,12.0,30.0,18.0
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",11-09-2026 05:00:00,28.695381,77.181665,SO2,34.0,39.0,37.0
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",11-09-2026 05:00:00,28.647622,77.315809,NH3,4.0,6.0,5.0
India,Delhi,Delhi,"DTU, Delhi - CPCB",11-09-2026 05:00:00,28.7500499,77.1112615,PM10,86.0,158.0,121.0
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",11-09-2026 05:00:00,28.5710274,77.0719006,PM10,104.0,200.0,143.0
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",11-09-2026 05:00:00,28.5710274,77.0719006,NH3,4.0,6.0,5.0
India,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC",11-09-2026 05:00:00,28.594004,76.909423,CO,23.0,36.0,31.0
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",11-09-2026 05:00:00,28.570173,76.933762,PM2.5,3.0,67.0,26.0
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",11-09-2026 05:00:00,28.674045,77.131023,PM10,68.0,218.0,143.0
India,Delhi,Delhi,"Mundka, Delhi - DPCC",11-09-2026 05:00:00,28.684678,77.076574,PM10,96.0,422.0,160.0
India,Delhi,Delhi,"Mundka, Delhi - DPCC",11-09-2026 05:00:00,28.684678,77.076574,NO2,70.0,90.0,80.0
India,Delhi,Delhi,"Mundka, Delhi - DPCC",11-09-2026 05:00:00,28.684678,77.076574,SO2,4.0,15.0,9.0
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",11-09-2026 05:00:00,28.6514781,77.1473105,PM10,70.0,150.0,108.0
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",11-09-2026 05:00:00,28.6514781,77.1473105,OZONE,8.0,12.0,10.0
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",11-09-2026 05:00:00,28.636429,77.201067,NH3,8.0,18.0,10.0
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",11-09-2026 05:00:00,28.636429,77.201067,OZONE,1.0,7.0,4.0
India,Delhi,Delhi,"Pusa, Delhi - DPCC",11-09-2026 05:00:00,28.639652,77.146275,NH3,3.0,13.0,6.0
India,Delhi,Delhi,"Narela, Delhi - DPCC",11-09-2026 05:00:00,28.822836,77.101981,NO2,8.0,17.0,12.0
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC",11-09-2026 05:00:00,28.594169,77.1251,OZONE,7.0,8.0,8.0
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",11-09-2026 05:00:00,28.710508,77.249485,PM2.5,22.0,140.0,62.0
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",11-09-2026 05:00:00,28.710508,77.249485,PM10,97.0,145.0,123.0
India,Delhi,Delhi,"Bawana, Delhi - DPCC",11-09-2026 05:00:00,28.7762,77.051074,PM10,80.0,185.0,115.0
India,Delhi,Delhi,"Bawana, Delhi - DPCC",11-09-2026 05:00:00,28.7762,77.051074,CO,,,
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",11-09-2026 05:00:00,28.530785,77.271255,PM10,105.0,179.0,137.0
India,Delhi,Delhi,"Rohini, Delhi - DPCC",11-09-2026 05:00:00,28.732528,77.11992,PM2.5,28.0,163.0,73.0
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",11-09-2026 05:00:00,28.672342,77.31526,PM10,114.0,206.0,143.0
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",11-09-2026 05:00:00,28.672342,77.31526,NH3,6.0,7.0,6.0
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",11-09-2026 05:00:00,28.6811736,77.3025234,NO2,47.0,51.0,50.0
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",11-09-2026 05:00:00,28.531346,77.190156,NH3,1.0,5.0,3.0
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",11-09-2026 05:00:00,28.58028,77.233829,NH3,5.0,7.0,6.0
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",11-09-2026 05:00:00,28.39072,77.30059,PM2.5,62.0,95.0,77.0
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",11-09-2026 05:00:00,28.39072,77.30059,CO,21.0,26.0,24.0
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",11-09-2026 05:00:00,28.376058,77.315741,PM10,62.0,211.0,146.0
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",11-09-2026 05:00:00,28.376058,77.315741,OZONE,6.0,6.0,6.0
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",11-09-2026 05:00:00,28.4417,77.3217,NO2,36.0,38.0,37.0
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",11-09-2026 05:00:00,28.4417,77.3217,OZONE,9.0,15.0,13.0
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",11-09-2026 05:00:00,28.4227,77.0667,NO2,18.0,52.0,33.0
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",11-09-2026 05:00:00,28.4227,77.0667,OZONE,11.0,16.0,13.0
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",11-09-2026 05:00:00,28.4275,77.1465,PM2.5,14.0,99.0,74.0
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",11-09-2026 05:00:00,28.4275,77.1465,NH3,9.0,17.0,13.0
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB",11-09-2026 05:00:00,28.4501238,77.0263051,NO2,1.0,13.0,5.0
India,Uttar Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",11-09-2026 05:00:00,28.6603346,77.3572563,PM10,111.0,196.0,153.0
India,Uttar Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",11-09-2026 05:00:00,28.6603346,77.3572563,NO2,23.0,60.0,39.0
India,Uttar Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",11-09-2026 05:00:00,28.6603346,77.3572563,CO,33.0,45.0,38.0
India,Uttar Pradesh,Ghaziabad,"Ved Vihar-Loni, Ghaziabad - UPPCB",11-09-2026 05:00:00,28.739153,77.273668,SO2,6.0,8.0,7.0
India,Uttar Pradesh,Ghaziabad,"Wave City, Ghaziabad - UPPCB",11-09-2026 05:00:00,28.646675,77.489049,NH3,,,
India,Uttar Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",11-09-2026 05:00:00,28.685382,77.453839,NO2,26.0,75.0,42.0
India,Uttar Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",11-09-2026 05:00:00,28.757294,77.278792,NO2,14.0,41.0,29.0
India,Uttar Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",11-09-2026 05:00:00,28.757294,77.278792,SO2,10.0,23.0,16.0
India,Uttar Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",11-09-2026 05:00:00,28.757294,77.278792,OZONE,3.0,52.0,14.0
India,Uttar Pradesh,Ghaziabad,"Govindpuram, Ghaziabad - UPPCB",11-09-2026 05:00:00,28.694528,77.494705,PM10,3.0,94.0,25.0
India,Uttar Pradesh,Noida,"Sector-1, Noida - UPPCB",11-09-2026 05:00:00,28.5898,77.3101,NO2,,,
India,Uttar Pradesh,Noida,"Sector - 125, Noida - UPPCB",11-09-2026 05:00:00,28.5447608,77.3231257,SO2,4.0,9.0,6.0
India,Uttar Pradesh,Noida,"Sector - 125, Noida - UPPCB",11-09-2026 05:00:00,28.5447608,77.3231257,OZONE,13.0,14.0,13.0
India,Uttar Pradesh,Noida,"Sector-116, Noida - UPPCB",11-09-2026 05:00:00,28.56923,77.393848,PM2.5,69.0,280.0,118.0
India,Uttar Pradesh,Noida,"Sector-116, Noida - UPPCB",11-09-2026 05:00:00,28.56923,77.393848,NH3,6.0,18.0,12.0
India,Uttar Pradesh,Noida,"Sector - 62, Noida - IITM",11-09-2026 05:00:00,28.6245479,77.3577104,CO,24.0,30.0,28.0
India,Uttar Pradesh,Ghaziabad,"Govindpuram, Ghaziabad - UPPCB",11-09-2026 05:00:00,28.694528,77.494705,SO2,4.0,13.0,9.0
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",11-09-2026 05:00:00,28.498571,77.26484,PM10,103.0,167.0,129.0
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",11-09-2026 05:00:00,28.498571,77.26484,NH3,5.0,6.0,5.0
India,Delhi,Delhi,"IIT Delhi, Delhi - IITM",11-09-2026 05:00:00,28.54246,77.191651,PM10,111.0,259.0,169.0
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IITM",11-09-2026 05:00:00,28.5627763,77.1180053,OZONE,27.0,32.0,29.0
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC",11-09-2026 05:00:00,28.615828,77.271992,PM2.5,44.0,94.0,68.0
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC",11-09-2026 05:00:00,28.615828,77.271992,NO2,9.0,47.0,23.0
India,Delhi,Delhi,"Talkatora Garden, Delhi - DPCC",11-09-2026 05:00:00,28.62181,77.1944633,PM2.5,33.0,95.0,58.0
India,Delhi,Delhi,"Talkatora Garden, Delhi - DPCC",11-09-2026 05:00:00,28.62181,77.1944633,OZONE,4.0,6.0,5.0
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",11-09-2026 05:00:00,28.60909,77.0325413,CO,23.0,104.0,43.0
